ds,unix,symbol,open,high,low,y,Volume BTC,Volume USD,is_outlier,SMA_20,EMA_20,BB_upper,BB_lower,BB_mid,RSI,daily_return,log_return,volatility_21d
2019-01-08,1546905600,BTC/USD,4005.0,4112.0,3934.73,3994.9,11819.98676966,47219665.14611473,0,3867.2270000000003,3847.2470443600246,4123.219435013373,3611.2345649866274,3867.2270000000003,56.737032834061665,-0.2633911295859326,-0.0026373861431841132,70.55568238631842
2019-01-09,1546992000,BTC/USD,3994.75,4060.0,3948.44,4002.13,7390.13399203,29576276.953523025,0,3863.6449999999995,3861.997802040022,4109.2633587791015,3618.0266412208975,3863.6449999999995,56.10990968070221,0.18098075045682727,0.0018081717762380538,70.55954872591118
2019-01-10,1547078400,BTC/USD,4003.09,4036.22,3503.44,3627.51,16118.42088248,58469732.93540503,0,3852.9665,3839.665630417163,4120.323839453899,3585.6091605461006,3852.9665,51.03615851894707,-9.360515525482683,-0.09828025690016687,69.89266248340071
2019-01-11,1547164800,BTC/USD,3627.65,3704.6,3569.85,3632.02,10571.08164263,38394379.94766501,0,3835.5225,3819.889856091719,4113.065957300648,3557.9790426993527,3835.5225,41.21536677015829,0.1243277068843307,0.001242504839905101,67.1661358919421
2019-01-12,1547251200,BTC/USD,3631.0,3650.35,3557.09,3617.13,3184.35219414,11518215.851989618,0,3819.1875,3800.5793936067935,4108.1137829965255,3530.261217003475,3819.1875,45.8170222294287,-0.4099647028375397,-0.004108073619839863,65.69654849731955
2019-01-13,1547337600,BTC/USD,3617.75,3654.02,3476.0,3515.95,5908.52280454,20774070.75462241,0,3793.185,3773.471832310908,4093.341137229806,3493.028862770194,3793.185,37.564541213063755,-2.7972453298609756,-0.028371134695506905,66.19963874749305
2019-01-14,1547424000,BTC/USD,3517.03,3714.0,3506.0,3664.28,9925.99072165,36371609.28152766,0,3787.3994999999995,3763.07261018606,4093.0370761203435,3481.7619238796556,3787.3994999999995,48.87679588803567,4.218774442184903,0.04132210408958989,67.47897313069386
2019-01-15,1547510400,BTC/USD,3664.28,3687.02,3534.68,3576.93,8059.8173777,28829402.57281646,0,3775.7455,3745.3447425492923,4095.214770114118,3456.276229885882,3775.7455,40.13210039630118,-2.3838243802329573,-0.024126972492286496,64.21345459048588
2019-01-16,1547596800,BTC/USD,3576.92,3669.0,3570.48,3605.91,7675.06606371,27675597.469792526,0,3776.4565000000002,3732.0652432588836,4094.259974082374,3458.6530259176266,3776.4565000000002,38.484698914116485,0.8101919802735891,0.008069275453225395,64.21676279362323
2019-01-17,1547683200,BTC/USD,3609.5,3660.0,3534.25,3638.01,7499.52552971,27283348.87234028,0,3764.1085,3723.107601043752,4083.3471568926407,3444.869843107359,3764.1085,43.484917017501154,0.8902052463871879,0.008862662788212176,60.927440629968665
2019-01-18,1547769600,BTC/USD,3638.01,3641.9,3577.0,3609.21,5023.5102908,18130903.576658268,0,3758.2950000000005,3712.2602104681564,4084.6508661159664,3431.9391338840346,3758.2950000000005,40.92325909415432,-0.7916415842727287,-0.007947917023731783,53.96553527669442
2019-01-19,1547856000,BTC/USD,3609.29,3774.0,3602.6,3681.0,4080.88346413,15021732.03146253,0,3750.5555,3709.2830475664273,4076.5147366182073,3424.5962633817926,3750.5555,45.36024647120874,1.9890779422643723,0.019695542565406468,52.64410886188322
2019-01-20,1547942400,BTC/USD,3680.0,3703.27,3470.0,3536.72,5591.01583422,19773857.52120256,0,3742.7264999999998,3692.8484716077196,4081.7363050621907,3403.716694937809,3742.7264999999998,26.87843504271153,-3.919587068731334,-0.03998471043970503,53.168537851918884
2019-01-21,1548028800,BTC/USD,3537.42,3573.29,3485.58,3531.51,5821.89983137,20560097.473481476,0,3728.13,3677.482902883175,4077.488182116098,3378.7718178839023,3728.13,27.640542733671793,-0.14731163337781128,-0.0014742024364125983,51.711760548856866
2019-01-22,1548115200,BTC/USD,3531.51,3615.8,3401.36,3576.81,6877.0636755,24597950.125165157,0,3712.6769999999997,3667.895007370492,4059.992370967675,3365.3616290323243,3712.6769999999997,30.90163260458445,1.2827374126082036,0.012745800208083235,50.28750304752697
2019-01-23,1548201600,BTC/USD,3574.44,3620.23,3518.0,3552.32,6170.84267224,21920807.8414516,0,3700.9025,3656.8878638113974,4053.421096920257,3348.3839030797435,3700.9025,29.771637750375504,-0.6846883116519931,-0.0068704305667043625,49.80038748776258
2019-01-24,1548288000,BTC/USD,3553.2,3598.0,3524.0,3570.73,4488.01463801,16025488.508381449,0,3688.5535000000004,3648.6823529722164,4041.147017944862,3335.959982055139,3688.5535000000004,46.242820465313244,0.518252860102697,0.005169145518567335,49.28044590904866
2019-01-25,1548374400,BTC/USD,3570.67,3578.79,3511.0,3560.0,4961.79512299,17663990.6378444,0,3676.9615000000003,3640.23641459391,4030.5002447715315,3323.422755228469,3676.9615000000003,45.273285729287,-0.30049877756088694,-0.003009511816773439,49.1274335864775
2019-01-26,1548460800,BTC/USD,3560.94,3657.89,3536.51,3555.56,2697.88387935,9592488.006061686,0,3652.704,3632.1719941563947,3965.369160089161,3340.038839910839,3652.704,45.90292657607899,-0.12471910112359375,-0.0012479694012131565,49.11564674026543
2019-01-27,1548547200,BTC/USD,3555.31,3564.12,3456.0,3533.23,3852.6596409,13612332.623017106,0,3629.093,3622.748947093881,3897.833667725176,3360.3523322748238,3629.093,51.28468195200286,-0.6280304649619151,-0.006300108723484604,42.71937973246307
2019-01-28,1548633600,BTC/USD,3532.23,3536.77,3357.3,3429.5,10345.1009104,35478523.5722168,0,3600.8229999999994,3604.3442854658924,3822.344576577491,3379.301423422508,3600.8229999999994,31.305538745740023,-2.935840576469695,-0.02979798878200231,43.481210763261736
2019-01-29,1548720000,BTC/USD,3431.43,3438.76,3322.19,3390.5,7284.38686266,24697713.65784873,0,3570.2415,3583.9781630405696,3713.5666624873093,3426.916337512691,3570.2415,33.91707931468798,-1.1371920104971567,-0.011437074815479257,43.466807736038426
2019-01-30,1548806400,BTC/USD,3391.25,3465.05,3372.34,3437.35,5704.02340186,19606724.84038347,0,3560.7335,3570.013576084325,3713.012616209656,3408.454383790344,3560.7335,35.893616309041604,1.3818020940864262,0.013723422535199828,43.99186913472191
2019-01-31,1548892800,BTC/USD,3438.0,3474.2,3392.6,3413.11,5951.8181698,20314210.11352608,0,3549.7880000000005,3555.0703783620083,3711.6601178972555,3387.9158821027454,3549.7880000000005,30.927747625508772,-0.7051944084832784,-0.007076926561822838,29.00248689286637
2019-02-01,1548979200,BTC/USD,3413.69,3460.0,3364.53,3434.83,6659.84752495,22875444.07412401,0,3540.6730000000002,3543.6189137561028,3707.04670707289,3374.2992929271104,3540.6730000000002,35.03227357000614,0.6363697624746978,0.006343534795905431,29.1477805385715
2019-02-02,1549065600,BTC/USD,3434.83,3485.0,3406.38,3462.82,3051.95860768,10568383.305846458,0,3538.0165,3535.9237791126643,3707.7157525242274,3368.317247475773,3538.0165,29.75014850014847,0.8148874907928594,0.008115852104626474,29.377843736490373
2019-02-03,1549152000,BTC/USD,3470.5,3476.33,3384.67,3414.82,2813.89222442,9608935.445793904,0,3525.5435000000007,3524.3900858638394,3692.820839239578,3358.266160760423,3525.5435000000007,36.22412078473918,-1.3861534818442767,-0.013958503020424286,28.15104559141227
2019-02-04,1549238400,BTC/USD,3413.75,3439.46,3394.85,3410.87,3244.08497898,11065152.132253513,0,3517.2405,3513.5786491149024,3690.1680827133255,3344.3129172866743,3517.2405,36.32757604605824,-0.11567227555187021,-0.0011573922756345036,23.490400109596862
2019-02-05,1549324800,BTC/USD,3409.81,3435.0,3396.0,3431.39,4045.62530164,13882118.20379448,0,3508.5144999999998,3505.751158723007,3680.211248397993,3336.8177516020064,3508.5144999999998,32.53842459173869,0.6016060418602809,0.005998036180932003,22.437637683910314
2019-02-06,1549411200,BTC/USD,3431.81,3445.6,3328.7,3364.62,6137.40639817,20650040.315410744,0,3494.845,3492.3100959874823,3666.6639755494625,3323.026024450537,3494.845,29.5391122351094,-1.9458586753473117,-0.01965039737228514,22.923108817795875
2019-02-07,1549497600,BTC/USD,3364.0,3383.29,3350.0,3359.33,4293.5558141,14423470.852980552,0,3482.3509999999997,3479.6453249410556,3655.49002110253,3309.211978897469,3482.3509999999997,26.277044618008787,-0.15722429278789418,-0.0015734801988214581,22.506819420854836
2019-02-08,1549584000,BTC/USD,3358.39,3711.04,3337.91,3622.94,14388.64754224,52129206.72668298,0,3479.4479999999994,3493.2924368514314,3640.056459189046,3318.8395408109527,3479.4479999999994,54.50575568409599,7.84710046348529,0.0755443015852077,35.435769106600134
2019-02-09,1549670400,BTC/USD,3626.12,3639.74,3589.52,3622.62,4054.50461695,14687929.51545541,0,3483.743,3505.6093476274855,3655.038875530047,3312.447124469953,3483.743,54.82918539002188,-0.008832605563446894,-8.83299566102278e-05,34.71844624215903
2019-02-10,1549756800,BTC/USD,3622.74,3662.43,3576.16,3650.37,4155.50568273,15169133.279067112,0,3489.686,3519.396076424868,3675.5848414700863,3303.787158529914,3489.686,58.37025180781432,0.7660201732447858,0.007631011361803845,31.73000289382576
2019-02-11,1549843200,BTC/USD,3651.32,3652.56,3578.7,3588.7,7931.40887407,28463447.026375007,0,3490.2805,3525.9964500986903,3677.4243589341427,3303.136641065857,3490.2805,62.10315046831284,-1.6894177850464542,-0.01703851239148258,32.36591265445748
2019-02-12,1549929600,BTC/USD,3588.99,3619.93,3548.28,3585.94,10074.81670532,36127688.2162752,0,3491.9615,3531.705359613101,3682.0328100860165,3301.8901899139832,3491.9615,65.72476828012358,-0.07690807256108823,-0.0007693766199129322,32.07283764061197
2019-02-13,1550016000,BTC/USD,3585.7,3629.81,3541.0,3574.93,7992.74321134,28573497.488515705,0,3492.1714999999995,3535.8219920309007,3682.61815077522,3301.724849224779,3492.1714999999995,61.74692622950818,-0.30703246568543063,-0.0030750477737493554,31.995441374766198
2019-02-14,1550102400,BTC/USD,3575.01,3590.74,3531.01,3560.46,5910.24312876,21043184.250224832,0,3492.1945,3538.1684689803387,3682.675749525964,3301.713250474036,3492.1945,62.79457478769774,-0.4047631701879384,-0.004055845534949451,31.978211002249356
2019-02-15,1550188800,BTC/USD,3560.45,3620.53,3544.88,3566.29,6234.76805726,22234990.974925768,0,3492.7309999999998,3540.8467100298303,3684.0224312245055,3301.439568775494,3492.7309999999998,61.73875772404185,0.16374288715503837,0.0016360897465110642,31.966124749043512
2019-02-16,1550275200,BTC/USD,3566.29,3609.0,3561.96,3579.92,3442.47630393,12323789.769965086,0,3495.0654999999997,3544.567975741275,3689.5508994247202,3300.580100575279,3495.0654999999997,60.731698376040164,0.38218989482066146,0.003814614047956891,31.987643473281302
2019-02-17,1550361600,BTC/USD,3580.43,3663.34,3553.98,3625.6,5012.46127538,18173179.600017726,0,3504.8705,3552.285311384963,3705.125269678191,3304.6157303218088,3504.8705,69.3995508596252,1.2760061677355772,0.012679338057339944,32.16750380479213
2019-02-18,1550448000,BTC/USD,3625.6,3916.47,3614.82,3869.8,15567.08485429,60241504.96913145,0,3528.8355,3582.524805538776,3779.766765447058,3277.9042345529424,3528.8355,79.28679914742634,6.735436893203883,0.06518303426814116,37.07667520607485
2019-02-19,1550534400,BTC/USD,3870.97,4000.0,3840.08,3888.46,12525.13651013,48703492.3141801,0,3551.3909999999996,3611.6614907255594,3845.1420752802987,3257.6399247197005,3551.3909999999996,79.23751039467793,0.4821954622977964,0.00481036623730077,36.55105881244568
2019-02-20,1550620800,BTC/USD,3889.92,3967.52,3861.49,3936.53,9854.35493853,38791963.8461715,0,3577.5619999999994,3642.6013487516966,3910.1398221945897,3244.984177805409,3577.5619999999994,87.48017563405205,1.2362220519177347,0.012286432239460177,36.5187783932247
2019-02-21,1550707200,BTC/USD,3936.8,3989.99,3866.25,3900.4,8055.79892817,31420838.13943427,0,3600.8405,3667.1536012515353,3955.7762884995514,3245.9047115004482,3600.8405,84.0814321168067,-0.9178134041910035,-0.009220512617625255,36.62626684888342
2019-02-22,1550793600,BTC/USD,3900.64,3957.0,3882.59,3939.82,6593.85993401,25978621.24521128,0,3624.6904999999997,3693.12182970377,4003.8539029917983,3245.527097008201,3624.6904999999997,77.81601123595505,1.0106655727617708,0.010055925008223618,36.64869041014908
2019-02-23,1550880000,BTC/USD,3939.83,4157.87,3905.63,4113.53,7966.31721086,32769684.83638893,0,3659.6259999999993,3733.160703065316,4083.4908881261695,3235.761111873829,3659.6259999999993,83.03611084940579,4.4090846789954785,0.04314650367264159,38.7861799171225
2019-02-24,1550966400,BTC/USD,4113.56,4190.0,3714.42,3730.68,13737.01398845,51248403.34643064,0,3675.6165,3732.924445630524,4083.8081623247854,3267.424837675215,3675.6165,53.65680408709668,-9.307091476177398,-0.09769101798959319,53.04017022266255
2019-02-25,1551052800,BTC/USD,3733.78,3861.81,3732.6,3820.71,8835.36224921,33757356.89917914,0,3695.0824999999995,3741.284974618093,4091.188305902114,3298.9766940978852,3695.0824999999995,60.29828221403525,2.4132329762938776,0.02384574655218053,53.42698709954601
2019-02-26,1551139200,BTC/USD,3817.93,3830.0,3760.09,3795.06,6543.16453722,24831702.00862213,0,3716.6045000000004,3746.406405606846,4082.7509193459864,3350.4580806540143,3716.6045000000004,59.09739502671097,-0.6713411905117095,-0.006736048222987417,53.590980703624325
2019-02-27,1551225600,BTC/USD,3794.42,3822.85,3658.19,3798.47,7602.29984472,28877107.89117357,0,3738.5615000000007,3751.3648431680986,4065.0144938466838,3412.1085061533176,3738.5615000000007,59.7894441816876,0.08985365185267824,0.0008981330762428822,52.87786465660631
2019-02-28,1551312000,BTC/USD,3796.49,3897.62,3755.0,3791.36,6747.88027166,25583643.346760858,0,3746.9824999999996,3755.1739057235177,4069.5433003656262,3424.421699634373,3746.9824999999996,60.17736560940779,-0.18718062798968038,-0.0018735602984018599,52.88322134495479
2019-03-01,1551398400,BTC/USD,3791.02,3845.3,3789.5,3807.05,4761.41015902,18126926.545897093,0,3756.204,3760.1144861308017,4074.3093562925123,3438.098643707488,3756.204,60.52052017059359,0.41383566846724396,0.004129817238058051,46.39815460248269
2019-03-02,1551484800,BTC/USD,3805.0,3818.75,3760.0,3810.46,3259.74312485,12421120.787515933,0,3764.2084999999997,3764.909296975487,4079.141666396811,3449.2753336031883,3764.2084999999997,60.16472372621295,0.08957066495054455,0.0008953057436826084,46.392864420085814
2019-03-03,1551571200,BTC/USD,3810.47,3822.39,3756.0,3789.52,2508.08649072,9504443.918313254,0,3774.2495000000004,3767.253173454012,4078.2369569778793,3470.2620430221214,3774.2495000000004,57.38857637386413,-0.5495399505571541,-0.005510554761727364,46.42975969318014
2019-03-04,1551657600,BTC/USD,3789.7,3806.9,3670.0,3698.66,7293.71962839,26976989.04074096,0,3779.8854999999994,3760.7204902679155,4073.163809101356,3486.607190898643,3779.8854999999994,41.04860137665541,-2.3976651396482973,-0.024268770105683825,46.86455221405734
2019-03-05,1551744000,BTC/USD,3698.65,3877.1,3690.0,3844.07,7280.82397551,27987997.019538727,0,3793.3425,3768.6585388138283,4071.32351691318,3515.3614830868205,3793.3425,47.950013392568515,3.931423812948487,0.03856110924849073,48.58027378237521
2019-03-06,1551830400,BTC/USD,3844.07,3895.12,3808.8,3851.55,6402.67507493,24660223.184846643,0,3807.897,3776.5529636887018,4064.17236679554,3551.62163320446,3807.897,45.922656175031186,0.19458542638401966,0.0019439635417479344,48.52823965485313
2019-03-07,1551916800,BTC/USD,3851.26,3891.04,3826.13,3856.64,7964.50825371,30716241.11158813,0,3822.4145000000003,3784.180300480254,4052.633084324315,3592.1959156756857,3822.4145000000003,47.83593456372518,0.13215458711426376,0.0013206733979888063,48.45776651402288
2019-03-08,1552003200,BTC/USD,3856.78,3924.37,3760.1,3844.64,7707.39667049,29632165.535232674,0,3835.6505000000006,3789.938367101182,4035.6185975078806,3635.6824024921207,3835.6505000000006,45.16184783050707,-0.31115167607036476,-0.0031163675938923204,48.512504128917655
2019-03-09,1552089600,BTC/USD,3841.27,3950.25,3835.66,3916.43,5125.89830383,20075221.894068927,0,3850.192,3801.9851892820216,4026.776198330049,3673.607801669951,3850.192,38.822982352674316,1.8672749594240257,0.01850055407864966,48.78746877013295
2019-03-10,1552176000,BTC/USD,3916.42,3916.43,3862.0,3897.92,3000.60671855,11696124.940370416,0,3851.5979999999995,3811.121837921829,4029.283915873672,3673.912084126327,3851.5979999999995,66.16220186323402,-0.4726243032557642,-0.004737447034990262,48.78263160888176
2019-03-11,1552262400,BTC/USD,3898.14,3912.89,3812.64,3849.25,6612.11516125,25451684.28444156,0,3849.6375,3814.7530914530835,4026.4741401538968,3672.800859846103,3849.6375,52.997773202806606,-1.2486146457597935,-0.012564753401565975,43.53832240263868
2019-03-12,1552348800,BTC/USD,3848.86,3877.69,3791.07,3859.74,5794.61473428,22365706.274489887,0,3845.7980000000002,3819.037558933742,4017.9638355523703,3673.63216444763,3845.7980000000002,57.017315453716954,0.27252062090017404,0.002721499567275849,43.51371628994298
2019-03-13,1552435200,BTC/USD,3861.37,3874.68,3820.0,3848.48,4275.54000025,16454330.18016212,0,3843.2019999999998,3821.841600940052,4013.4563832494673,3672.9476167505322,3843.2019999999998,55.334855240980595,-0.2917294947327953,-0.002921558546369121,43.27537247828582
2019-03-14,1552521600,BTC/USD,3848.1,3903.98,3775.01,3854.77,5167.56617609,19919779.06860645,0,3838.9495,3824.9776389457616,4003.1850445209056,3674.7139554790947,3838.9495,56.776165338006784,0.16344115079200972,0.001633077310984873,43.18125891306636
2019-03-15,1552608000,BTC/USD,3857.33,3912.06,3843.09,3901.21,6411.98332751,25014493.47711529,0,3828.3335000000006,3832.23786380807,3935.302429733314,3721.364570266687,3828.3335000000006,59.44168137333546,1.2047411389006335,0.011975418966507232,43.24579159309108
2019-03-16,1552694400,BTC/USD,3899.19,4040.0,3899.12,3990.0,6959.47788339,27768316.7547261,0,3841.2995,3847.2628291596825,3960.5856925211096,3722.0133074788905,3841.2995,65.37104893668027,2.2759605353210866,0.02250446947548225,41.16371088755898
2019-03-17,1552780800,BTC/USD,3990.0,3992.42,3927.28,3965.5,2711.95016796,10754238.39104538,0,3848.5390000000007,3858.5235120968555,3979.5611429131377,3717.5168570868636,3848.5390000000007,64.97498213009294,-0.6140350877193002,-0.006159280360534849,21.9081567355257
